ticker,date,open,high,low,close,volume,adjustedClose
^BVSP,28/06/2023 10:00,117524,117937,116560,116681,10646300,116681
^BVSP,29/06/2023 10:00,116683,118623,116683,118383,11055300,118383
^BVSP,30/06/2023 10:00,118388,119447,118087,118087,0,118087
^BVSP,03/07/2023 10:00,118092,119877,118092,119673,8907500,119673
^BVSP,04/07/2023 10:00,119673,119678,118830,119076,6555200,119076
^BVSP,05/07/2023 10:00,119072,120200,118688,119549,10959000,119549
^BVSP,06/07/2023 10:00,119548,119548,117096,117426,11025700,117426
^BVSP,07/07/2023 10:00,117427,119549,117427,118898,10521000,118898
^BVSP,10/07/2023 10:00,118897,118897,117814,117942,8104000,117942
^BVSP,11/07/2023 10:00,117942,117942,115704,117220,10592500,117220
^BVSP,12/07/2023 10:00,117557,119156,117557,117666,8941200,117666
^BVSP,13/07/2023 10:00,117671,119739,117668,119264,9257600,119264
^BVSP,14/07/2023 10:00,119268,119329,117526,117711,8980000,117711
^BVSP,17/07/2023 10:00,117711,118302,116591,118219,8201900,118219
^BVSP,18/07/2023 10:00,118218,118732,117324,117841,8584800,117841
^BVSP,19/07/2023 10:00,117842,118011,116660,117552,9728700,117552
^BVSP,20/07/2023 10:00,117558,118290,117484,118083,8986400,118083
^BVSP,21/07/2023 10:00,118090,120373,118086,120217,11181500,120217
^BVSP,24/07/2023 10:00,120220,121772,120099,121342,10494800,121342
^BVSP,25/07/2023 10:00,121344,123010,121344,122008,11427100,122008
^BVSP,26/07/2023 10:00,122003,122747,121370,122560,9988800,122560
^BVSP,27/07/2023 10:00,122560,122599,119825,119990,10678700,119990
^BVSP,28/07/2023 10:00,120002,120660,119706,120187,8464200,120187
^BVSP,31/07/2023 10:00,120188,122149,120188,121943,10122700,121943
^BVSP,01/08/2023 10:00,121945,121945,120154,121248,10302800,121248
^BVSP,02/08/2023 10:00,121249,121252,119798,120859,10565900,120859
^BVSP,03/08/2023 10:00,120859,122619,120365,120586,13027300,120586
^BVSP,04/08/2023 10:00,120586,121442,119215,119508,15065200,119508
^BVSP,07/08/2023 10:00,119509,120104,118894,119380,8726500,119380
^BVSP,08/08/2023 10:00,119378,119553,117492,119090,10246000,119090
^BVSP,09/08/2023 10:00,119090,119090,117901,118409,11245600,118409
^BVSP,10/08/2023 10:00,118412,119438,118113,118350,12689600,118350
^BVSP,11/08/2023 10:00,118350,119054,117415,118065,11867500,118065
^BVSP,14/08/2023 10:00,118067,118082,116530,116810,11203500,116810
^BVSP,15/08/2023 10:00,116809,117697,116033,116171,14636000,116171
^BVSP,16/08/2023 10:00,116171,117338,115534,115592,18862600,115592
^BVSP,17/08/2023 10:00,115592,116610,114859,114982,12747500,114982
^BVSP,18/08/2023 10:00,114973,115729,114423,115409,10601000,115409
^BVSP,21/08/2023 10:00,115404,115425,114067,114429,9794400,114429
^BVSP,22/08/2023 10:00,114433,116286,114433,116156,9828500,116156
^BVSP,23/08/2023 10:00,116160,118135,116159,118135,11542800,118135
^BVSP,24/08/2023 10:00,118135,118136,116848,117026,9196200,117026
^BVSP,25/08/2023 10:00,117025,117252,115397,115837,9214100,115837
^BVSP,28/08/2023 10:00,115838,117253,115836,117121,9596900,117121
^BVSP,29/08/2023 10:00,117124,118493,117124,118404,9631600,118404
^BVSP,30/08/2023 10:00,118404,118841,117471,117535,8924000,117535
^BVSP,31/08/2023 10:00,117537,117637,115742,115742,12950000,115742
^BVSP,01/09/2023 10:00,115744,117991,115744,117893,11890700,117893
^BVSP,04/09/2023 10:00,117893,118576,117590,117777,5529700,117777
^BVSP,05/09/2023 10:00,117776,117957,116637,117331,10870700,117331
^BVSP,06/09/2023 10:00,117331,117971,115984,115985,9916100,115985
^BVSP,08/09/2023 10:00,115979,115979,114839,115313,8360700,115313
^BVSP,11/09/2023 10:00,115316,117131,115316,116883,8789000,116883
^BVSP,12/09/2023 10:00,116885,118154,116885,117968,9192800,117968
^BVSP,13/09/2023 10:00,117968,119318,117722,118176,12075300,118176
^BVSP,14/09/2023 10:00,118181,119748,118181,119392,13279300,119392
^BVSP,15/09/2023 10:00,119393,119780,118666,118758,16107600,118758
^BVSP,18/09/2023 10:00,118759,119486,118123,118288,11273100,118288
^BVSP,19/09/2023 10:00,118293,118458,117628,117846,11453800,117846
^BVSP,20/09/2023 10:00,117864,119616,117847,118695,9238800,118695
^BVSP,21/09/2023 10:00,118695,118695,116013,116145,12685800,116145
^BVSP,22/09/2023 10:00,116147,116968,115855,116009,9443500,116009
^BVSP,25/09/2023 10:00,116009,116031,115573,115925,9580000,115925
^BVSP,26/09/2023 10:00,115922,115922,114162,114193,11241800,114193
^BVSP,27/09/2023 10:00,114194,115340,113366,114327,13359300,114327
^BVSP,28/09/2023 10:00,114875,115954,114811,115731,10387000,115731
^BVSP,29/09/2023 10:00,115742,116899,115742,116565,11143200,116565
^BVSP,02/10/2023 10:00,116565,116672,114761,115057,8524900,115057
^BVSP,03/10/2023 10:00,115055,115056,113151,113419,11104800,113419
^BVSP,04/10/2023 10:00,113430,114075,113036,113607,10813800,113607
^BVSP,05/10/2023 10:00,113609,114359,112705,113284,9507200,113284
^BVSP,06/10/2023 10:00,113283,114491,111599,114170,13138200,114170
^BVSP,09/10/2023 10:00,114169,115219,113448,115156,9474400,115156
^BVSP,10/10/2023 10:00,115158,116900,115158,116737,11621500,116737
^BVSP,11/10/2023 10:00,116737,117099,116231,117051,9949800,117051
^BVSP,13/10/2023 10:00,117050,117070,115658,115754,10609300,115754
^BVSP,16/10/2023 10:00,115760,116905,115760,116534,8989900,116534
^BVSP,17/10/2023 10:00,116526,116917,115564,115908,10371700,115908
^BVSP,18/10/2023 10:00,115907,115907,113952,114060,15492200,114060
^BVSP,19/10/2023 10:00,114059,115063,113768,114004,11497600,114004
^BVSP,20/10/2023 10:00,113996,114090,112533,113155,0,113155
^BVSP,23/10/2023 10:00,113145,113680,112164,112785,10701800,112785
^BVSP,24/10/2023 10:00,112814,114249,112814,113762,10711800,113762
^BVSP,25/10/2023 10:00,113762,114319,112680,112830,12306500,112830
^BVSP,26/10/2023 10:00,112840,114886,112840,114777,12770600,114777
^BVSP,27/10/2023 10:00,114777,115342,112953,113301,12289500,113301
^BVSP,30/10/2023 10:00,113303,114204,112309,112532,9741800,112532
^BVSP,31/10/2023 10:00,112534,113597,112098,113144,10557400,113144
^BVSP,01/11/2023 10:00,113157,115433,113157,115053,13904100,115053
^BVSP,03/11/2023 10:00,115062,118502,115062,118160,15714000,118160
^BVSP,06/11/2023 10:00,118160,118758,118045,118487,10167700,118487
^BVSP,07/11/2023 10:00,118422,119577,118026,119268,16393100,119268
^BVSP,08/11/2023 10:00,119268,119976,118464,119099,15193500,119099
^BVSP,09/11/2023 10:00,119180,120257,118446,119012,15568300,119012
^BVSP,10/11/2023 10:00,119036,120823,119036,120636,0,120636
^BVSP,13/11/2023 10:00,120561,120606,119878,120376,11198000,120376
^BVSP,14/11/2023 10:00,120411,123370,120411,123328,19427900,123328
^BVSP,16/11/2023 10:00,123165,124737,123165,124576,18355600,124576
^BVSP,17/11/2023 10:00,124639,125431,124547,125062,15719100,125062
^BVSP,20/11/2023 10:00,124773,126162,124773,126095,11108500,126095
^BVSP,21/11/2023 10:00,125957,125957,125060,125607,10793500,125607
^BVSP,22/11/2023 10:00,125626,126875,125439,126035,14058500,126035
^BVSP,23/11/2023 10:00,126035,126760,125764,126576,7816400,126576
^BVSP,24/11/2023 10:00,126553,126553,125341,125542,9613100,125542
^BVSP,27/11/2023 10:00,125517,125826,124840,125683,11013800,125683
^BVSP,28/11/2023 10:00,125726,126916,125388,126538,12394200,126538
^BVSP,29/11/2023 10:00,126541,127388,126018,126101,12417500,126101
^BVSP,30/11/2023 10:00,126168,127399,126168,127331,19238400,127331
^BVSP,01/12/2023 10:00,127331,128165,126656,128103,13696500,128103
^BVSP,04/12/2023 10:00,128183,128183,126643,126803,10270500,126803
^BVSP,05/12/2023 10:00,126802,127489,126491,126903,11960300,126903
^BVSP,06/12/2023 10:00,126907,127538,125614,125623,10837300,125623
^BVSP,07/12/2023 10:00,125623,126581,125566,126010,10505300,126010
^BVSP,08/12/2023 10:00,126010,127289,125562,127094,10745300,127094
^BVSP,11/12/2023 10:00,127093,127154,126526,126916,7091900,126916
^BVSP,12/12/2023 10:00,126923,127359,126013,126403,10266500,126403
^BVSP,13/12/2023 10:00,126406,129793,126299,129465,15066200,129465
^BVSP,14/12/2023 10:00,129469,131260,129469,130842,15822800,130842
^BVSP,15/12/2023 10:00,130842,131661,129884,130197,15141000,130197
^BVSP,18/12/2023 10:00,130202,131447,130198,131084,9604400,131084
^BVSP,19/12/2023 10:00,131088,132047,131086,131851,9429700,131851
^BVSP,20/12/2023 10:00,131851,132341,130710,130804,10335800,130804
^BVSP,21/12/2023 10:00,130826,132277,130822,132182,8681000,132182
^BVSP,22/12/2023 10:00,132553,133035,132094,132753,8231100,132753
^BVSP,26/12/2023 10:00,132753,133645,132753,133533,0,133533
^BVSP,27/12/2023 10:00,133523,134195,133328,134194,6168200,134194
^BVSP,28/12/2023 10:00,134194,134392,133832,134185,7812700,134185
^BVSP,02/01/2024 10:00,134186,134195,132095,132697,8437800,132697
^BVSP,03/01/2024 10:00,132697,133576,132250,132834,8702400,132834
^BVSP,04/01/2024 10:00,132831,132885,131024,131226,8972300,131226
^BVSP,05/01/2024 10:00,131218,132635,130579,132023,9199700,132023
^BVSP,08/01/2024 10:00,132023,132498,131015,132427,8497500,132427
^BVSP,09/01/2024 10:00,132424,132426,131203,131447,9287500,131447
^BVSP,10/01/2024 10:00,131447,131628,130438,130841,8958400,130841
^BVSP,11/01/2024 10:00,130841,131308,129898,130649,9761700,130649
^BVSP,12/01/2024 10:00,130652,131927,130410,130988,10661900,130988
^BVSP,15/01/2024 10:00,130988,131606,130253,131521,5746600,131521
^BVSP,16/01/2024 10:00,131515,131517,129147,129294,11911300,129294
^BVSP,17/01/2024 10:00,129293,129296,128312,128524,9952500,128524
^BVSP,18/01/2024 10:00,128524,129047,127316,127316,12460800,127316
^BVSP,19/01/2024 10:00,127319,127820,126533,127636,11956900,127636
^BVSP,22/01/2024 10:00,127636,127843,125876,126602,9509100,126602
^BVSP,23/01/2024 10:00,126612,128331,126612,128263,9366100,128263
^BVSP,24/01/2024 10:00,128275,129446,127680,127816,8823800,127816
^BVSP,25/01/2024 10:00,127815,128697,127803,128169,8757600,128169
^BVSP,26/01/2024 10:00,128196,129252,127869,128967,8508000,128967
^BVSP,29/01/2024 10:00,128970,129068,127853,128503,8764500,128503
^BVSP,30/01/2024 10:00,128492,128492,127105,127402,10037400,127402
^BVSP,31/01/2024 10:00,127402,129558,127326,127752,12495200,127752
^BVSP,01/02/2024 10:00,127752,128481,127284,128481,10226400,128481
^BVSP,02/02/2024 10:00,128471,128878,126628,127182,10982800,127182
^BVSP,05/02/2024 10:00,127182,127834,126443,127593,9637200,127593
^BVSP,06/02/2024 10:00,127593,130417,127593,130416,13780300,130416
^BVSP,07/02/2024 10:00,130412,130552,129518,129608,15425400,129608
^BVSP,08/02/2024 10:00,129950,130126,127912,128217,13634900,128217
^BVSP,09/02/2024 10:00,128216,128896,127579,128026,12115800,128026
^BVSP,14/02/2024 13:00,128026,128026,126663,127018,7748300,127018
^BVSP,15/02/2024 10:00,127018,127824,126932,127804,10980100,127804
^BVSP,16/02/2024 10:00,127809,129069,127653,128726,10119100,128726
^BVSP,19/02/2024 10:00,128720,129036,128097,129036,5799100,129036
^BVSP,20/02/2024 10:00,129033,129916,128326,129916,12237000,129916
^BVSP,21/02/2024 10:00,129916,130034,129359,130032,12585700,130032
^BVSP,22/02/2024 10:00,130035,130829,129971,130241,10771700,130241
^BVSP,23/02/2024 10:00,130240,130624,129077,129419,9230300,129419
^BVSP,26/02/2024 10:00,129417,129978,129077,129609,7436900,129609
^BVSP,27/02/2024 10:00,129613,131696,129613,131689,10049000,131689
^BVSP,28/02/2024 10:00,131685,131685,129771,130155,9045600,130155
^BVSP,29/02/2024 10:00,130155,130155,128669,129020,12003100,129020
^BVSP,01/03/2024 10:00,129026,129716,128717,129180,9765100,129180
^BVSP,04/03/2024 10:00,129176,129307,128278,128341,7967700,128341
^BVSP,05/03/2024 10:00,128336,128989,127823,128098,9692200,128098
^BVSP,06/03/2024 10:00,128099,129323,128099,128890,11057900,128890
^BVSP,07/03/2024 10:00,128890,129188,128033,128340,7350000,128340
^BVSP,08/03/2024 10:00,128335,128338,125802,127071,11937900,127071
^BVSP,11/03/2024 10:00,127068,127068,126065,126124,8899100,126124
^BVSP,12/03/2024 10:00,126124,128039,126121,127668,9483700,127668
^BVSP,13/03/2024 10:00,127668,128530,127439,128006,8837200,128006
^BVSP,14/03/2024 10:00,127992,128256,127192,127690,9292600,127690
^BVSP,15/03/2024 10:00,127682,127957,126502,126742,14992400,126742
^BVSP,18/03/2024 10:00,126758,127540,126272,126954,10512100,126954
^BVSP,19/03/2024 10:00,126955,128000,126955,127529,11184800,127529
^BVSP,20/03/2024 10:00,127534,129210,127349,129125,10819300,129125
^BVSP,21/03/2024 10:00,129125,129556,128093,128159,9570800,128159
^BVSP,22/03/2024 10:00,128159,128159,126879,127027,9367800,127027
^BVSP,25/03/2024 10:00,127027,127224,126750,126931,8060500,126931
^BVSP,26/03/2024 10:00,126931,127193,126591,126863,9435700,126863
^BVSP,27/03/2024 10:00,126863,127756,126223,127691,9918200,127691
^BVSP,28/03/2024 10:00,127689,128364,127270,128106,9943400,128106
^BVSP,01/04/2024 10:00,128106,128659,126772,126990,9372600,126990
^BVSP,02/04/2024 10:00,126990,127654,126669,127549,9073600,127549
^BVSP,03/04/2024 10:00,127546,127694,126181,127318,11032700,127318
^BVSP,04/04/2024 10:00,127313,129627,127178,127428,13229200,127428
^BVSP,05/04/2024 10:00,127422,127432,126394,126795,9101300,126795
^BVSP,08/04/2024 10:00,126796,129178,126796,128857,8128300,128857
^BVSP,09/04/2024 10:00,128858,129956,128826,129890,8489700,129890
^BVSP,10/04/2024 10:00,129872,129872,127732,128054,10451800,128054
^BVSP,11/04/2024 10:00,128051,128051,127069,127396,8882900,127396
^BVSP,12/04/2024 10:00,127396,127640,125635,125946,10246600,125946
^BVSP,15/04/2024 10:00,125946,126250,125034,125334,13504500,125334
^BVSP,16/04/2024 10:00,125316,125316,123756,124389,14009800,124389
^BVSP,17/04/2024 10:00,124389,125301,123642,124171,11370900,124171
^BVSP,18/04/2024 10:00,124171,125140,123397,124196,10662400,124196
^BVSP,19/04/2024 10:00,124197,125509,124056,125124,13604100,125124
^BVSP,22/04/2024 10:00,125124,126081,124633,125573,10264100,125573
^BVSP,23/04/2024 10:00,125572,125826,124310,125148,11257800,125148
^BVSP,24/04/2024 10:00,125149,125473,124556,124741,10526300,124741
^BVSP,25/04/2024 10:00,124718,124732,123703,124646,10093100,124646
^BVSP,26/04/2024 10:00,124651,126826,124651,126526,8900000,126526
^BVSP,29/04/2024 10:00,126527,127352,126467,127352,8385100,127352
^BVSP,30/04/2024 10:00,127352,127352,125856,125924,10889600,125924
^BVSP,02/05/2024 10:00,125926,127670,125926,127122,11547800,127122
^BVSP,03/05/2024 10:00,127130,128787,127130,128509,12799200,128509
^BVSP,06/05/2024 10:00,128506,129181,128294,128466,8779100,128466
^BVSP,07/05/2024 10:00,128466,129745,128464,129210,10177500,129210
^BVSP,08/05/2024 10:00,129210,129564,128048,129481,9788900,129481
^BVSP,09/05/2024 10:00,129468,129468,127376,128188,13369000,128188
^BVSP,10/05/2024 10:00,128188,129022,127467,127600,12574200,127600
^BVSP,13/05/2024 10:00,127600,128669,127599,128155,8917300,128155
^BVSP,14/05/2024 10:00,128155,128965,127962,128515,11886800,128515
^BVSP,15/05/2024 10:00,128514,128646,127029,128028,10855600,128028
^BVSP,16/05/2024 10:00,128029,128965,127922,128284,9852200,128284
^BVSP,17/05/2024 10:00,128280,128464,127696,128151,10262600,128151
^BVSP,20/05/2024 10:00,128151,128730,127488,127751,9340300,127751
^BVSP,21/05/2024 10:00,127754,128272,127205,127412,9138500,127412
^BVSP,22/05/2024 10:00,127412,127412,125524,125650,12403500,125650
^BVSP,23/05/2024 10:00,125650,125665,124431,124729,9985400,124729
^BVSP,24/05/2024 10:00,124731,125257,124259,124306,9211500,124306
^BVSP,27/05/2024 10:00,124297,124535,124081,124496,4327600,124496
^BVSP,28/05/2024 10:00,124498,125392,123537,123780,9179800,123780
^BVSP,29/05/2024 10:00,123780,123780,122458,122707,8257700,122707
^BVSP,31/05/2024 10:00,122704,122837,121929,122098,15918600,122098
^BVSP,03/06/2024 10:00,122100,122495,121496,122032,8428100,122032
^BVSP,04/06/2024 10:00,122032,122032,120878,121802,8529300,121802
^BVSP,05/06/2024 10:00,121803,122170,121253,121407,8768700,121407
^BVSP,06/06/2024 10:00,121408,123246,121377,122899,8404200,122899
^BVSP,07/06/2024 10:00,122899,122899,120679,120767,9801200,120767
^BVSP,10/06/2024 10:00,120769,121421,120540,120760,6568400,120760
^BVSP,11/06/2024 10:00,120760,121759,120757,121635,7477000,121635
^BVSP,12/06/2024 10:00,121644,122483,119544,119936,11278800,119936
^BVSP,13/06/2024 10:00,119936,120222,119171,119568,8543000,119568
^BVSP,14/06/2024 10:00,119558,120214,118828,119662,7847600,119662
^BVSP,17/06/2024 10:00,119663,119663,118685,119138,7380600,119138
^BVSP,18/06/2024 10:00,119138,120109,118872,119630,8100100,119630
^BVSP,19/06/2024 10:00,119630,120383,118960,120261,5646300,120261
^BVSP,20/06/2024 10:00,120267,121607,120156,120446,8659500,120446
^BVSP,21/06/2024 10:00,120446,121580,120061,121341,12906900,121341
^BVSP,24/06/2024 10:00,121343,122840,121307,122637,7836100,122637
^BVSP,25/06/2024 10:00,122804,122849,121997,122331,6942900,122331
^BVSP,26/06/2024 10:00,122331,122701,121402,122641,8178800,122641
^BVSP,27/06/2024 10:00,122642,124308,122642,124308,8707300,124308
^BVSP,28/06/2024 10:00,124308,124500,123298,123907,9070800,123907
^BVSP,01/07/2024 10:00,123905,125220,123735,124718,0,124718
^BVSP,02/07/2024 10:00,124720,125491,124310,124787,8368000,124787
^BVSP,03/07/2024 10:00,124787,126581,124787,125662,8534200,125662
^BVSP,04/07/2024 10:00,125666,126660,125666,126164,6535700,126164
^BVSP,05/07/2024 10:00,126165,126662,125556,126267,8085600,126267
^BVSP,08/07/2024 10:00,126280,126551,125614,126548,7430300,126548
^BVSP,09/07/2024 10:00,126548,127295,125937,127108,6684600,127108
^BVSP,10/07/2024 10:00,127109,127769,126928,127218,8152600,127218
^BVSP,11/07/2024 10:00,127221,128326,127221,128294,7972900,128294
^BVSP,12/07/2024 10:00,128293,129015,128002,128897,7206600,128897
^BVSP,15/07/2024 10:00,128898,129485,128723,129321,5826900,129321
^BVSP,16/07/2024 10:00,129322,129521,128761,129110,6818900,129110
^BVSP,17/07/2024 10:00,129112,129658,128741,129450,6672400,129450
^BVSP,18/07/2024 10:00,129450,129454,127523,127652,7591500,127652
^BVSP,19/07/2024 10:00,127652,128360,127413,127616,7620400,127616
^BVSP,22/07/2024 10:00,127616,128151,127456,127860,6098200,127860
^BVSP,23/07/2024 10:00,127860,127860,126530,126590,7022900,126590
^BVSP,24/07/2024 10:00,126596,126823,126218,126423,7304800,126423
^BVSP,25/07/2024 10:00,126423,126423,125626,125954,7134100,125954
^BVSP,26/07/2024 10:00,125964,127700,125953,127492,8272000,127492
^BVSP,29/07/2024 10:00,127492,127657,126606,126954,7075400,126954
^BVSP,30/07/2024 10:00,126951,126951,125973,126139,6848600,126139
^BVSP,31/07/2024 10:00,126139,127853,126139,127652,9471900,127652
^BVSP,01/08/2024 10:00,127652,128762,127150,127395,9814200,127395
^BVSP,02/08/2024 10:00,127395,128104,125731,125854,9950900,125854
^BVSP,05/08/2024 10:00,125851,125851,123073,125270,10886100,125270
^BVSP,06/08/2024 10:00,125270,126966,125261,126267,10052600,126267
^BVSP,07/08/2024 10:00,126268,127517,126268,127514,8837900,127514
^BVSP,08/08/2024 10:00,127515,128793,127515,128661,8624000,128661
^BVSP,09/08/2024 10:00,128662,130631,128662,130615,11324800,130615
^BVSP,12/08/2024 10:00,130615,131662,130615,131116,8601600,131116
^BVSP,13/08/2024 10:00,131115,132430,131115,132398,9798900,132398
^BVSP,14/08/2024 10:00,132398,133777,132112,133318,12158400,133318
^BVSP,15/08/2024 10:00,133319,134575,133319,134153,10534800,134153
^BVSP,16/08/2024 10:00,134154,134781,133852,133953,10871900,133953
^BVSP,19/08/2024 10:00,133953,136179,133953,135778,11281500,135778
^BVSP,20/08/2024 10:00,135779,136330,135312,136087,8106800,136087
^BVSP,21/08/2024 10:00,136088,137040,136086,136464,9572200,136464
^BVSP,22/08/2024 10:00,136462,136462,134836,135173,8050200,135173
^BVSP,23/08/2024 10:00,135174,136478,135174,135608,8649400,135608
^BVSP,26/08/2024 10:00,135608,137013,135596,136889,7560000,136889
^BVSP,27/08/2024 10:00,136888,137213,136664,136776,6745900,136776
^BVSP,28/08/2024 10:00,136776,137469,135746,137344,7457100,137344
^BVSP,29/08/2024 10:00,137349,137370,135858,136041,8385100,136041
^BVSP,30/08/2024 10:00,136041,136139,134910,136004,18397900,136004
^BVSP,02/09/2024 10:00,136004,136004,134497,134981,3666100,134981
^BVSP,03/09/2024 10:00,134907,135011,134171,134353,8802400,134353
^BVSP,04/09/2024 10:00,134359,136838,134359,136111,9419500,136111
^BVSP,05/09/2024 10:00,136112,136656,135959,136502,7528700,136502
^BVSP,06/09/2024 10:00,136508,136653,134476,134572,7563300,134572
^BVSP,09/09/2024 10:00,134574,135250,134399,134737,6587600,134737
^BVSP,10/09/2024 10:00,134738,134738,133754,134320,8253500,134320
^BVSP,11/09/2024 10:00,134319,135087,133757,134677,7947300,134677
^BVSP,12/09/2024 10:00,134677,134777,133591,134029,7004900,134029
^BVSP,13/09/2024 10:00,134031,135879,134031,134882,8866000,134882
^BVSP,16/09/2024 10:00,134885,135715,134870,135118,6707000,135118
^BVSP,17/09/2024 10:00,135118,135118,134180,134960,7314500,134960
^BVSP,18/09/2024 10:00,134960,135203,133748,133748,9792800,133748
^BVSP,19/09/2024 10:00,133748,134759,133123,133123,9254500,133123
^BVSP,20/09/2024 10:00,133121,133128,130907,131065,13605800,131065
^BVSP,23/09/2024 10:00,131065,131065,130100,130568,9140800,130568
^BVSP,24/09/2024 10:00,130570,133073,130570,132156,9367100,132156
^BVSP,25/09/2024 10:00,132156,132982,131489,131586,10527200,131586
^BVSP,26/09/2024 10:00,131595,133313,131594,133010,11618300,133010
^BVSP,27/09/2024 10:00,133010,133923,132628,132730,9338900,132730
^BVSP,30/09/2024 10:00,132761,133120,131816,131816,9131600,131816
^BVSP,01/10/2024 10:00,131817,133405,131817,132495,9841100,132495
^BVSP,02/10/2024 10:00,132495,134922,132495,133515,9398700,133515
^BVSP,03/10/2024 10:00,133514,133514,131176,131672,9821200,131672
^BVSP,04/10/2024 10:00,131672,131936,131156,131792,7054700,131792
^BVSP,07/10/2024 10:00,131792,132943,131676,132018,7702100,132018
^BVSP,08/10/2024 10:00,132016,132016,130371,131512,9093200,131512
^BVSP,09/10/2024 10:00,131510,131520,129719,129962,9220400,129962
^BVSP,10/10/2024 10:00,129963,130418,129835,130353,7617300,130353
^BVSP,11/10/2024 10:00,130354,130354,129338,129992,7973300,129992
^BVSP,14/10/2024 10:00,129992,131220,129729,131005,8502100,131005
^BVSP,15/10/2024 10:00,131005,131457,130200,131043,7982900,131043
^BVSP,16/10/2024 10:00,131045,132233,130780,131750,10282800,131750
^BVSP,17/10/2024 10:00,131716,131716,129902,130793,7086000,130793
^BVSP,18/10/2024 10:00,130793,131725,130121,130499,8683700,130499
^BVSP,21/10/2024 10:00,130499,131124,130157,130362,7774900,130362
^BVSP,22/10/2024 10:00,130346,130346,129094,129721,5522000,129721
^BVSP,23/10/2024 10:00,129949,129949,128589,129233,7962200,129233
^BVSP,24/10/2024 10:00,129233,130130,128798,130067,8310600,130067
^BVSP,25/10/2024 10:00,130067,130529,129806,129893,8513300,129893
^BVSP,28/10/2024 10:00,129894,131421,129894,131213,7135300,131213
^BVSP,29/10/2024 10:00,131214,131765,130693,130730,7636400,130730
^BVSP,30/10/2024 10:00,130730,131027,130473,130639,7327100,130639
^BVSP,31/10/2024 10:00,130639,130798,129642,129713,9068100,129713
^BVSP,01/11/2024 10:00,129718,129902,128070,128121,9897900,128121
^BVSP,04/11/2024 10:00,128130,130609,128128,130515,9013500,130515
^BVSP,05/11/2024 10:00,130515,130769,129692,130661,8556100,130661
^BVSP,06/11/2024 10:00,130613,130670,128822,130341,10540900,130341
^BVSP,07/11/2024 10:00,130341,131319,129406,129682,10520800,129682
^BVSP,08/11/2024 10:00,129647,129647,126973,127830,13183200,127830
^BVSP,11/11/2024 10:00,127829,128095,127306,127874,8395300,127874
^BVSP,12/11/2024 10:00,127873,128210,127411,127698,9522100,127698
^BVSP,13/11/2024 10:00,127698,128100,126869,127734,12692800,127734
^BVSP,14/11/2024 10:00,127734,128423,127389,127792,13138300,127792
^BVSP,18/11/2024 10:00,127791,128277,127226,127768,10742000,127768
^BVSP,19/11/2024 10:00,127768,128579,127235,128197,9103600,128197
^BVSP,21/11/2024 10:00,128197,128197,126594,126922,10271900,126922
^BVSP,22/11/2024 10:00,126944,129126,126944,129126,9186200,129126
^BVSP,25/11/2024 10:00,129125,129495,128932,129036,14411200,129036
^BVSP,26/11/2024 10:00,129043,130361,129042,129922,9745200,129922
^BVSP,27/11/2024 10:00,129923,130283,127669,127669,12318800,127669
^BVSP,28/11/2024 10:00,127667,127668,124390,124610,12833100,124610
^BVSP,29/11/2024 10:00,124611,126056,123946,125668,16398000,125668
^BVSP,02/12/2024 10:00,125668,125901,124734,125236,11517200,125236
^BVSP,03/12/2024 10:00,125235,126417,125233,126139,9990000,126139
^BVSP,04/12/2024 10:00,126139,126720,125828,126087,9388600,126087
^BVSP,05/12/2024 10:00,126088,127989,126087,127858,9530800,127858
^BVSP,06/12/2024 10:00,127856,127872,125833,125946,11223300,125946
^BVSP,09/12/2024 10:00,125946,127542,125946,127210,9367300,127210
^BVSP,10/12/2024 10:00,127213,128511,127213,128228,9141300,128228
^BVSP,11/12/2024 10:00,128228,130899,127362,129593,13170900,129593
^BVSP,12/12/2024 10:00,129587,129587,125829,126042,13453200,126042
^BVSP,13/12/2024 10:00,126102,126290,124578,124612,11762700,124612
^BVSP,16/12/2024 10:00,124610,124956,123495,123560,11071100,123560
^BVSP,17/12/2024 10:00,123560,125301,123560,124698,17561100,124698
^BVSP,18/12/2024 10:00,124699,124699,120457,120772,19742800,120772
^BVSP,19/12/2024 10:00,120768,121770,120768,121188,13682900,121188
^BVSP,20/12/2024 10:00,121183,122209,120700,122102,18128200,122102
^BVSP,23/12/2024 10:00,122105,122105,120617,120767,9953300,120767
^BVSP,26/12/2024 10:00,120767,121612,120428,121078,8338500,121078
^BVSP,27/12/2024 10:00,121078,121609,120252,120269,8937000,120269
^BVSP,30/12/2024 10:00,120267,121050,120158,120283,8895300,120283
^BVSP,02/01/2025 10:00,120283,120782,119120,120125,9373600,120125
^BVSP,03/01/2025 10:00,120125,120356,118404,118533,9804400,118533
^BVSP,06/01/2025 10:00,118534,120322,118534,120022,9685600,120022
^BVSP,07/01/2025 10:00,120022,121713,120022,121163,11116400,121163
^BVSP,08/01/2025 10:00,121160,121160,119351,119625,10230700,119625
^BVSP,09/01/2025 10:00,119625,120145,119502,119781,6611500,119781
^BVSP,10/01/2025 10:00,119781,120052,118732,118856,9255500,118856
^BVSP,13/01/2025 10:00,118856,119729,118743,119007,8161500,119007
^BVSP,14/01/2025 10:00,119007,119451,118223,119299,9349300,119299
^BVSP,15/01/2025 10:00,119309,122988,119303,122650,11928800,122650
